Longitude,Latitude,Div,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Routes,Type,North/South St,East/West St,Corner,ADA,ADA Notes,LowTurnstiles,Hi Turnstiles,EXIT ONLY,Notes
-73.95135,40.71414,IND,Crosstown,Metropolitan Av,G,L,,,,,,,,GL,Stair,Union Ave,Metropolitan Ave,SW,FALSE,,Yes,,,
-73.951737,40.713927,IND,Crosstown,Metropolitan Av,G,L,,,,,,,,GL,Stair,Union Ave,Metropolitan Ave,SW,FALSE,,Yes,,,
-73.951768,40.713747,IND,Crosstown,Metropolitan Av,G,L,,,,,,,,GL,Stair,Union Ave,Metropolitan Ave,NE,FALSE,,No,Yes,,
-73.951455,40.713744,IND,Crosstown,Metropolitan Av,G,L,,,,,,,,GL,Stair,Union Ave,Metropolitan Ave,SE,FALSE,,No,Yes,,
-73.95032,40.705204,IND,Crosstown,Broadway,G,,,,,,,,,G,Stair,Union Ave,Broadway,SW,FALSE,,Yes,,,
-73.950062,40.705114,IND,Crosstown,Broadway,G,,,,,,,,,G,Stair,Union Ave,Broadway,SE,FALSE,,Yes,,,
-73.950089,40.705495,IND,Crosstown,Broadway,G,,,,,,,,,G,Stair,Union Ave,Broadway,NE,FALSE,,Yes,,,
-73.950554,40.70549,IND,Crosstown,Broadway,G,,,,,,,,,G,Stair,Union Ave,Heyward St,NW,FALSE,,Yes,,,
-73.950164,40.699582,IND,Crosstown,Flushing Av,G,,,,,,,,,G,Stair,Union Ave,Flushing Ave,SW,FALSE,,Yes,,,
-73.949895,40.699985,IND,Crosstown,Flushing Av,G,,,,,,,,,G,Stair,Union Ave,Flushing Ave,NE,FALSE,,Yes,Yes,,
-73.94948,40.695436,IND,Crosstown,Myrtle-Willoughby Avs,G,,,,,,,,,G,Stair,Marcy Ave,Myrtle Ave,NW,FALSE,,Yes,,,
-73.94896,40.6955,IND,Crosstown,Myrtle-Willoughby Avs,G,,,,,,,,,G,Stair,Marcy Ave,Myrtle Ave,NE,FALSE,,,,,
-73.951616,40.689995,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Nostrand Ave,Lafayette Ave,NW,FALSE,,Yes,,,
-73.951612,40.689757,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Nostrand Ave,Lafayette Ave,SW,FALSE,,Yes,,,
-73.954998,40.689543,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Bedford Ave,Lafayette Ave,NE,FALSE,,No,Yes,,
-73.954957,40.689367,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Bedford Ave,Lafayette Ave,SE,FALSE,,No,Yes,,
-73.955353,40.6895,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Bedford Ave,Lafayette Ave,NW,FALSE,,No,Yes,,
-73.955318,40.68933,IND,Crosstown,Bedford-Nostrand Avs,G,,,,,,,,,G,Stair,Bedford Ave,Lafayette Ave,SW,FALSE,,No,Yes,,
-73.960215,40.688942,IND,Crosstown,Classon Av,G,,,,,,,,,G,Stair,Classon Ave,Lafayette Ave,NW,FALSE,,Yes,,,
-73.959871,40.688781,IND,Crosstown,Classon Av,G,,,,,,,,,G,Stair,Classon Ave,Lafayette Ave,SE,FALSE,,Yes,,,
-73.96019,40.688753,IND,Crosstown,Classon Av,G,,,,,,,,,G,Stair,Classon Ave,Lafayette Ave,SW,FALSE,,Yes,,,
-73.967575,40.688114,IND,Crosstown,Clinton-Washington Avs,G,,,,,,,,,G,Stair,Clinton Ave,Lafayette Ave,NE,FALSE,,Yes,,,
-73.967931,40.687875,IND,Crosstown,Clinton-Washington Avs,G,,,,,,,,,G,Stair,Clinton Ave,Lafayette Ave,SW,FALSE,,Yes,,,
-73.965749,40.68846,IND,Crosstown,Clinton-Washington Avs,G,,,,,,,,,G,Stair,Washington Ave,Lafayette Ave,NE,FALSE,,No,Yes,,
-73.965579,40.688157,IND,Crosstown,Clinton-Washington Avs,G,,,,,,,,,G,Stair,Washington Ave,Lafayette Ave,SE,FALSE,,No,Yes,,
-73.97629,40.687159,IND,Crosstown,Fulton St,G,,,,,,,,,G,Stair,Fort Greene Pl,Lafayette Ave,NE,FALSE,,Yes,,,
-73.976865,40.68716,IND,Crosstown,Fulton St,G,,,,,,,,,G,Stair,Fort Greene Pl,Lafayette Ave,NW,FALSE,,Yes,,,
-73.898432,40.889783,IRT,Bway-7th Ave,242nd St,1,,,,,,,,,1,Stair,Broadway,242nd St,NW,FALSE,,Yes,,,
-73.897925,40.889683,IRT,Bway-7th Ave,242nd St,1,,,,,,,,,1,Stair,Broadway,242nd St,NE,FALSE,,Yes,,,
-73.898257,40.890136,IRT,Bway-7th Ave,242nd St,1,,,,,,,,,1,Stair,Broadway,242nd St,NW,FALSE,,Yes,,,
-73.897798,40.889946,IRT,Bway-7th Ave,242nd St,1,,,,,,,,,1,Stair,Broadway,242nd St,NE,FALSE,,Yes,,,
-73.900923,40.884813,IRT,Bway-7th Ave,238th St,1,,,,,,,,,1,Stair,Broadway,238th St,SW,FALSE,,Yes,,,
-73.900439,40.885226,IRT,Bway-7th Ave,238th St,1,,,,,,,,,1,Stair,Broadway,238th St,SE,FALSE,,No,No,Yes,
-73.900598,40.884868,IRT,Bway-7th Ave,238th St,1,,,,,,,,,1,Stair,Broadway,238th St,NE,FALSE,,No,No,Yes,
-73.905024,40.878775,IRT,Bway-7th Ave,231st St,1,,,,,,,,,1,Stair,Broadway,231st St,SW,TRUE,,Yes,,,
-73.904751,40.879168,IRT,Bway-7th Ave,231st St,1,,,,,,,,,1,Stair,Broadway,231st St,NW,TRUE,,Yes,,,
-73.904821,40.878694,IRT,Bway-7th Ave,231st St,1,,,,,,,,,1,Stair,Broadway,231st St,SE,TRUE,,No,Yes,,
-73.904538,40.879091,IRT,Bway-7th Ave,231st St,1,,,,,,,,,1,Stair,Broadway,231st St,NE,TRUE,,No,Yes,,
-73.910529,40.874437,IRT,Bway-7th Ave,225th St,1,,,,,,,,,1,Stair,Broadway,225th St,NW,FALSE,,Yes,,,
-73.909795,40.874308,IRT,Bway-7th Ave,225th St,1,,,,,,,,,1,Stair,Broadway,225th St,SE,FALSE,,No,Yes,,
-73.915455,40.869412,IRT,Bway-7th Ave,215th St,1,,,,,,,,,1,Stair,10th Ave,215th St,SW,FALSE,,Yes,,,
-73.91517,40.869793,IRT,Bway-7th Ave,215th St,1,,,,,,,,,1,Stair,10th Ave,215th St,NW,FALSE,,Yes,,,
-73.915216,40.869315,IRT,Bway-7th Ave,215th St,1,,,,,,,,,1,Stair,10th Ave,215th St,SE,FALSE,,No,Yes,,
-73.914954,40.869729,IRT,Bway-7th Ave,215th St,1,,,,,,,,,1,Stair,10th Ave,215th St,NE,FALSE,,No,No,Yes,
-73.919222,40.864283,IRT,Bway-7th Ave,207th St,1,,,,,,,,,1,Stair,10th Ave,207th St,SW,FALSE,,Yes,,,
-73.918864,40.864745,IRT,Bway-7th Ave,207th St,1,,,,,,,,,1,Stair,10th Ave,207th St,NW,FALSE,,Yes,,,
-73.918951,40.86423,IRT,Bway-7th Ave,207th St,1,,,,,,,,,1,Stair,10th Ave,207th St,SE,FALSE,,No,Yes,,
-73.918681,40.864599,IRT,Bway-7th Ave,207th St,1,,,,,,,,,1,Stair,10th Ave,207th St,NE,FALSE,,No,No,Yes,
-73.92511,40.861183,IRT,Bway-7th Ave,Dyckman St,1,,,,,,,,,1,Stair,Hillside Ave,Nagle Ave,SW,FALSE,,Yes,,,
-73.925078,40.861187,IRT,Bway-7th Ave,Dyckman St,1,,,,,,,,,1,Stair,Hillside Ave,Nagle Ave,SW,FALSE,,Yes,,,
-73.932605,40.856413,IRT,Bway-7th Ave,191st St,1,,,,,,,,,1,Ramp,Broadway,190th St,NE,FALSE,,Yes,,,
-73.929536,40.855374,IRT,Bway-7th Ave,191st St,1,,,,,,,,,1,Door,Saint Nicholas Ave,191st St,SW,FALSE,,Yes,,,
-73.933428,40.849435,IRT,Bway-7th Ave,181st St,1,,,,,,,,,1,Easement,Saint Nicholas Ave,181st St,NE,FALSE,,Yes,,,
-73.933747,40.849098,IRT,Bway-7th Ave,181st St,1,,,,,,,,,1,Stair,Saint Nicholas Ave,181st St,SE,FALSE,,Yes,,,
-73.940209,40.840859,IRT,Bway-7th Ave,168th St,A,C,1,,,,,,,AC1,Stair,Broadway,168th St,SW,FALSE,,Yes,,,
-73.93972,40.840717,IRT,Bway-7th Ave,168th St,A,C,1,,,,,,,AC1,Stair,Broadway,168th St,SE,FALSE,,No,No,Yes,
-73.940083,40.841024,IND,8th Avenue,168th St,A,C,1,,,,,,,AC1,Stair,Broadway,West 168th St,SW,FALSE,,Yes,,,
-73.945183,40.834268,IRT,Bway-7th Ave,157th St,1,,,,,,,,,1,Stair,Broadway,157th St,NW,FALSE,,Yes,,,
-73.945073,40.834221,IRT,Bway-7th Ave,157th St,1,,,,,,,,,1,Stair,Broadway,157th St,NW,FALSE,,Yes,,,
-73.944753,40.833832,IRT,Bway-7th Ave,157th St,1,,,,,,,,,1,Stair,Broadway,157th St,SE,FALSE,,Yes,,,
-73.94462,40.83386,IRT,Bway-7th Ave,157th St,1,,,,,,,,,1,Stair,Broadway,157th St,SE,FALSE,,Yes,,,
-73.95052,40.826657,IRT,Bway-7th Ave,145th St,1,,,,,,,,,1,Stair,Broadway,145th St,NE,FALSE,,Yes,,,
-73.950392,40.826199,IRT,Bway-7th Ave,145th St,1,,,,,,,,,1,Stair,Broadway,145th St,SW,FALSE,,Yes,,,
-73.950162,40.826513,IRT,Bway-7th Ave,145th St,1,,,,,,,,,1,Stair,Broadway,145th St,NW,FALSE,,Yes,,,
-73.954223,40.821584,IRT,Bway-7th Ave,137th St,1,,,,,,,,,1,Stair,Broadway,137th St,NW,FALSE,,Yes,,,
-73.954408,40.821348,IRT,Bway-7th Ave,137th St,1,,,,,,,,,1,Stair,Broadway,137th St,SW,FALSE,,Yes,,,
-73.953856,40.821454,IRT,Bway-7th Ave,137th St,1,,,,,,,,,1,Stair,Broadway,137th St,NE,FALSE,,Yes,,,
-73.953906,40.821391,IRT,Bway-7th Ave,137th St,1,,,,,,,,,1,Stair,Broadway,137th St,NE,FALSE,,Yes,,,
-73.958826,40.815307,IRT,Bway-7th Ave,125th St,1,,,,,,,,,1,Escalator,Broadway,125th St,SW,FALSE,,Yes,,,
-73.958366,40.81523,IRT,Bway-7th Ave,125th St,1,,,,,,,,,1,Stair,Broadway,125th St,SW,FALSE,,Yes,,,
-73.958554,40.815688,IRT,Bway-7th Ave,125th St,1,,,,,,,,,1,Escalator,Broadway,Tiemann Pl,NW,FALSE,,Yes,,,
-73.958439,40.815143,IRT,Bway-7th Ave,125th St,1,,,,,,,,,1,Escalator,Broadway,Tiemann Pl,NE,FALSE,,Yes,,,
-73.963955,40.808251,IRT,Bway-7th Ave,116th St,1,,,,,,,,,1,Stair,Broadway,116th St,NW,FALSE,,Yes,,,
-73.963603,40.808099,IRT,Bway-7th Ave,116th St,1,,,,,,,,,1,Stair,Broadway,116th St,NE,FALSE,,Yes,,,
-73.963845,40.8084,IRT,Bway-7th Ave,116th St,1,,,,,,,,,1,Stair,Broadway,116th St,NW,FALSE,,Yes,,,
-73.963495,40.808245,IRT,Bway-7th Ave,116th St,1,,,,,,,,,1,Stair,Broadway,116th St,NE,FALSE,,Yes,,,
-73.964013,40.807535,IRT,Bway-7th Ave,116th St,1,,,,,,,,,1,Stair,Broadway,115th St,SE,FALSE,,No,No,Yes,
-73.966786,40.80439,IRT,Bway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,1,Stair,Broadway,Cathedral Pkwy,NW,FALSE,,Yes,,,
-73.966647,40.803926,IRT,Bway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,1,Stair,Broadway,Cathedral Pkwy,SE,FALSE,,Yes,,,
-73.966422,40.804257,IRT,Bway-7th Ave,Cathedral Parkway-110th St,1,,,,,,,,,1,Stair,Broadway,Cathedral Pkwy,NE,FALSE,,Yes,,,
-73.968679,40.799282,IRT,Bway-7th Ave,103rd St,1,,,,,,,,,1,Stair,Broadway,103rd St,NW,FALSE,,Yes,,,
-73.968314,40.799142,IRT,Bway-7th Ave,103rd St,1,,,,,,,,,1,Stair,Broadway,103rd St,NE,FALSE,,Yes,,,
-73.968612,40.79941,IRT,Bway-7th Ave,103rd St,1,,,,,,,,,1,Stair,Broadway,103rd St,NW,FALSE,,Yes,,,
-73.968271,40.799223,IRT,Bway-7th Ave,103rd St,1,,,,,,,,,1,Stair,Broadway,103rd St,NE,FALSE,,Yes,,,
-73.968091,40.799584,IRT,Bway-7th Ave,103rd St,1,,,,,,,,,1,Stair,Broadway,104th St,SE,FALSE,,No,No,Yes,
-73.972144,40.794489,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SW,FALSE,In Construction,Yes,,,
-73.972053,40.794611,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SW,FALSE,In Construction,Yes,,,
-73.971785,40.794343,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SE,FALSE,In Construction,Yes,,,
-73.971689,40.79447,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SE,FALSE,In Construction,Yes,,,
-73.973174,40.79307,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SW,FALSE,In Construction,Yes,,,6:30am-1:30pm everyday
-73.972824,40.792923,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SE,FALSE,In Construction,Yes,,,6:30am-1:30pm everyday
-73.973074,40.793209,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SW,FALSE,In Construction,Yes,,,6:30am-1:30pm everyday
-73.972722,40.793065,IRT,Bway-7th Ave,96th St,1,2,3,,,,,,,123,Stair,Broadway,96th St,SE,FALSE,In Construction,Yes,,,6:30am-1:30pm everyday
-73.976935,40.788349,IRT,Bway-7th Ave,86th St,1,,,,,,,,,1,Stair,Broadway,86th St,SW,FALSE,,Yes,,,
-73.976718,40.788515,IRT,Bway-7th Ave,86th St,1,,,,,,,,,1,Stair,Broadway,86th St,NW,FALSE,,Yes,,,
-73.976288,40.788073,IRT,Bway-7th Ave,86th St,1,,,,,,,,,1,Stair,Broadway,86th St,SE,FALSE,,Yes,,,
-73.976083,40.788272,IRT,Bway-7th Ave,86th St,1,,,,,,,,,1,Stair,Broadway,86th St,NE,FALSE,,Yes,,,
-73.97633,40.78902,IRT,Bway-7th Ave,86th St,1,,,,,,,,,1,Stair,Broadway,86th St,NE,FALSE,,Yes,,,6:30am-10am & 4pm-7:30pm weekdays
-73.980051,40.784066,IRT,Bway-7th Ave,79th St,1,,,,,,,,,1,Stair,Broadway,79th St,NW,FALSE,,Yes,,,
-73.980274,40.783765,IRT,Bway-7th Ave,79th St,1,,,,,,,,,1,Stair,Broadway,79th St,SW,FALSE,,Yes,,,
-73.97991,40.78362,IRT,Bway-7th Ave,79th St,1,,,,,,,,,1,Stair,Broadway,79th St,SE,FALSE,,Yes,,,
-73.979662,40.783985,IRT,Bway-7th Ave,79th St,1,,,,,,,,,1,Stair,Broadway,79th St,NE,FALSE,,Yes,,,
-73.981822,40.779146,IRT,Bway-7th Ave,72nd St,1,2,3,,,,,,,123,Door,Broadway,72nd St,NE,TRUE,,Yes,,,
-73.981877,40.778875,IRT,Bway-7th Ave,72nd St,1,2,3,,,,,,,123,Door,Broadway,72nd St,NE,TRUE,,Yes,,,
-73.981923,40.778585,IRT,Bway-7th Ave,72nd St,1,2,3,,,,,,,123,Door,Broadway,72nd St,SE,TRUE,,Yes,,,
-73.981947,40.778437,IRT,Bway-7th Ave,72nd St,1,2,3,,,,,,,123,Door,Broadway,72nd St,SE,TRUE,,No,Yes,,
-73.982448,40.773738,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Elevator,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982425,40.773576,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Stair,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982433,40.773829,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Stair,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982006,40.773536,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Elevator,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982004,40.773457,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Stair,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982015,40.773682,IRT,Bway-7th Ave,66th St,1,,,,,,,,,1,Stair,Broadway,66th St,SE,TRUE,,Yes,Yes,,
-73.982106,40.768777,IRT,Bway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,ABCD1,Stair,Broadway,60th St,SW,TRUE,In Construction,Yes,,,
-73.981423,40.767654,IRT,Bway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,ABCD1,Stair,Columbus Circle,59th St,SE,TRUE,In Construction,No,Yes,,
-73.981235,40.767642,IRT,Bway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,ABCD1,Stair,Columbus Circle,59th St,SE,TRUE,In Construction,No,Yes,,
-73.9824,40.769227,IRT,Bway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,ABCD1,Stair,Columbus Circle,59th St,SE,TRUE,In Construction,No,Yes,,
-73.982392,40.769365,IRT,Bway-7th Ave,59th St-Columbus Circle,A,B,C,D,1,,,,,ABCD1,Stair,Columbus Circle,59th St,SE,TRUE,In Construction,No,Yes,,
-73.98437,40.761432,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Easement,Broadway,50th St,SW,FALSE,,Yes,,,
-73.984154,40.761561,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Easement,Broadway,50th St,NW,FALSE,,Yes,,,
-73.983436,40.761111,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Stair,Broadway,50th St,SE,FALSE,,Yes,,,
-73.983853,40.761282,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Stair,Broadway,50th St,SE,FALSE,,Yes,,,
-73.983357,40.761212,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Stair,Broadway,50th St,NE,FALSE,,Yes,,,
-73.983782,40.761367,IRT,Bway-7th Ave,50th St,1,,,,,,,,,1,Stair,Broadway,50th St,NE,FALSE,,Yes,,,
-73.987133,40.756241,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Easement,7th Ave,42nd St,NW,TRUE,,Yes,,,
-73.987242,40.756042,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,7th Ave,42nd St,SW,TRUE,,Yes,,,
-73.988067,40.754691,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Easement,7th Ave,40th St,SW,TRUE,,Yes,,,
-73.987827,40.754568,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,7th Ave,40th St,SE,TRUE,,Yes,,,
-73.987679,40.755554,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,7th Ave,41st St,NW,TRUE,,No,Yes,,
-73.986311,40.755575,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,Broadway,42nd St,SE,TRUE,,Yes,,,
-73.987362,40.755248,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,7th Ave,41st St,SE,TRUE,,Yes,,,7:30am-11pm everyday
-73.9872,40.755334,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Stair,7th Ave,41st St,SE,TRUE,,Yes,,,7:30am-11pm everyday
-73.986875,40.755747,IRT,Bway-7th Ave,Times Square,N,Q,R,GS,1,2,3,7,,NQRGS1237,Easement,7th Ave,42nd St,SE,TRUE,,Yes,,,3pm-10:30pm everyday
-73.99082,40.750077,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,33rd St,SE,TRUE,,Yes,Yes,,
-73.99065,40.750283,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,33rd St,NE,TRUE,,Yes,Yes,,
-73.990854,40.750313,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Stair,7th Ave,33rd St,NE,TRUE,,Yes,Yes,,
-73.991271,40.751046,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,34th St,SW,TRUE,,Yes,,,
-73.99113,40.749656,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,32nd St,NE,TRUE,,Yes,,,
-73.991254,40.750476,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Stair,7th Ave,33rd St,NW,TRUE,,No,Yes,,
-73.990899,40.750982,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Stair,7th Ave,34th St,SW,TRUE,,Yes,Yes,,
-73.990791,40.751187,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Stair,7th Ave,34th St,NW,TRUE,,Yes,Yes,,
-73.991721,40.74979,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,32nd St,W,TRUE,,Yes,,,6am-1pm everyday
-73.990481,40.75081,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Easement,7th Ave,34th St,SE,TRUE,,Yes,,,3:30-11pm everyday
-73.990323,40.75102,IRT,Bway-7th Ave,34th St,1,2,3,,,,,,,123,Stair,7th Ave,34th St,NE,TRUE,,Yes,,,3:30-11pm everyday
-73.993955,40.746787,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,27th St,NW,FALSE,,No,No,Yes,
-73.993555,40.746594,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,27th St,NE,FALSE,,No,No,Yes,
-73.993611,40.747264,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,28th St,SW,FALSE,,Yes,Yes,,
-73.99351,40.747392,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,28th St,NW,FALSE,,Yes,Yes,,
-73.993138,40.747036,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,28th St,SE,FALSE,,Yes,,,6am-1pm everyday
-73.993121,40.747216,IRT,Bway-7th Ave,28th St,1,,,,,,,,,1,Stair,7th Ave,28th St,NE,FALSE,,Yes,,,6am-1pm everyday
-73.995608,40.74391,IRT,Bway-7th Ave,23rd St,1,,,,,,,,,1,Stair,7th Ave,23rd St,SE,FALSE,,Yes,,,
-73.995348,40.74412,IRT,Bway-7th Ave,23rd St,1,,,,,,,,,1,Stair,7th Ave,23rd St,NE,FALSE,,Yes,,,
-73.995901,40.744017,IRT,Bway-7th Ave,23rd St,1,,,,,,,,,1,Stair,7th Ave,23rd St,SW,FALSE,,Yes,,,
-73.995811,40.744313,IRT,Bway-7th Ave,23rd St,1,,,,,,,,,1,Stair,7th Ave,23rd St,NW,FALSE,,Yes,,,
-73.997698,40.74092,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,SE,FALSE,,Yes,,,
-73.99758,40.741015,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,NE,FALSE,,Yes,,,
-73.998105,40.741081,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,SW,FALSE,,Yes,Yes,,
-73.998035,40.741206,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,NW,FALSE,,Yes,Yes,,
-73.997557,40.741783,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,NW,FALSE,,No,No,Yes,
-73.997197,40.741617,IRT,Bway-7th Ave,18th St,1,,,,,,,,,1,Stair,7th Ave,18th St,NE,FALSE,,No,No,Yes,
-73.999914,40.738484,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,14th St,SW,FALSE,,Yes,,,
-73.999711,40.738775,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,14th St,NW,FALSE,,Yes,,,
-73.999405,40.738585,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,14th St,NE,FALSE,,Yes,,,
-74.000815,40.737388,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,12th St,NW,FALSE,,Yes,,,
-74.0004,40.737197,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,12th St,NE,FALSE,,Yes,,,
-74.000329,40.738013,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,13th St,NW,FALSE,,No,No,Yes,
-73.99993,40.737846,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,13th St,NE,FALSE,,No,No,Yes,
-73.999656,40.738358,IRT,Bway-7th Ave,14th St,F,M,L,1,2,3,,,,FML123,Stair,7th Ave,14th St,SE,FALSE,,No,Yes,,
-74.002748,40.733402,IRT,Bway-7th Ave,Christopher St,1,,,,,,,,,1,Stair,7th Ave,West 4th St,SE,FALSE,,Yes,,,
-74.003147,40.733515,IRT,Bway-7th Ave,Christopher St,1,,,,,,,,,1,Stair,7th Ave,Christopher St,SW,FALSE,,Yes,,,
-74.003076,40.733467,IRT,Bway-7th Ave,Christopher St,1,,,,,,,,,1,Stair,7th Ave,Christopher St,SW,FALSE,,Yes,,,
-74.003123,40.733634,IRT,Bway-7th Ave,Christopher St,1,,,,,,,,,1,Stair,7th Ave,Christopher St,NW,FALSE,,Yes,,,
-74.003006,40.733652,IRT,Bway-7th Ave,Christopher St,1,,,,,,,,,1,Stair,7th Ave,Christopher St,NW,FALSE,,Yes,,,
-74.005188,40.728472,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,Houston St,SE,FALSE,,Yes,,,
-74.005086,40.728656,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,Houston St,NE,FALSE,,Yes,,,
-74.00554,40.728561,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,Houston St,SW,FALSE,,Yes,,,
-74.005517,40.728686,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,Houston St,NW,FALSE,,Yes,,,
-74.005681,40.72784,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,King St,SW,FALSE,,No,Yes,,
-74.005305,40.727739,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,King St,SE,FALSE,,No,Yes,,
-74.00565,40.727983,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,King St,NW,FALSE,,No,Yes,,
-74.005258,40.727989,IRT,Bway-7th Ave,Houston St,1,,,,,,,,,1,Stair,Varick St,King St,NE,FALSE,,No,Yes,,
-74.00608,40.722569,IRT,Bway-7th Ave,Canal St,1,,,,,,,,,1,Stair,Canal St,Varick St,NE,FALSE,,Yes,,,
-74.005994,40.722497,IRT,Bway-7th Ave,Canal St,1,,,,,,,,,1,Stair,Canal St,Varick St,NE,FALSE,,Yes,,,
